"project_id","deployment_id","placename","is_blank","class","genus","species","common_name","timestamp","number_of_objects","animal_count","event_id","event_duration","event_groupsize","event_observations"
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 07:21:36,1,1,"E0356",40,1,4
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 08:01:41,1,1,"E0357",0,1,1
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 19:33:34,1,1,"E0358",0,1,1
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 20:08:14,1,1,"E0359",0,1,1
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 01:54:49,1,1,"E0360",71,2,4
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 01:55:34,1,1,"E0360",71,2,4
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 01:55:47,2,2,"E0360",71,2,4
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 01:56:00,2,2,"E0360",71,2,4
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Castor","canadensis","North American beaver",2022-10-22 01:56:00,1,1,"E0361",13,2,3
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 01:56:13,2,2,"E0361",13,2,3
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Castor","canadensis","North American beaver",2022-10-22 01:56:13,1,1,"E0361",13,2,3
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 07:53:48,1,1,"E0362",0,1,1
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 19:02:45,1,1,"E0363",0,1,1
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 02:08:40,1,1,"E0364",15,1,2
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 02:08:55,1,1,"E0364",15,1,2
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 05:12:35,1,1,"E0365",0,1,1
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 07:50:43,1,1,"E0366",19,1,2
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 07:51:02,1,1,"E0366",19,1,2
"Gate12","-2845.746_8_1","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 08:34:40,1,1,"E0367",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-31 22:21:13,1,1,"E0368",49,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-31 22:22:02,1,1,"E0368",49,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 20:55:37,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:00:50,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:01:05,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:01:45,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:10:32,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:10:51,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:11:46,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:12:44,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:13:56,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:14:14,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:21:29,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:25:20,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:31:00,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:34:34,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:34:49,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:37:45,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:45:29,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:45:43,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 21:58:14,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 22:14:38,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 22:14:54,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 22:15:31,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 22:30:04,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 22:30:47,1,1,"E0369",5710,1,24
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:31:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:31:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:32:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:32:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:32:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:33:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:33:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:33:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:33:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:34:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:34:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:35:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:36:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:36:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:38:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:56:00,1,1,"E0370",1500,1,16
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:23:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:23:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:24:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:31:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:33:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:33:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:34:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:34:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:34:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:35:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:36:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 00:36:00,1,1,"E0371",780,1,12
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:37:42,1,1,"E0372",80,2,4
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:37:57,2,2,"E0372",80,2,4
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:38:43,2,2,"E0372",80,2,4
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 23:39:02,2,2,"E0372",80,2,4
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 04:59:46,1,1,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:00:19,1,1,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:00:42,1,1,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:01:26,1,1,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:01:26,2,2,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:01:57,4,4,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:02:10,1,1,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:02:28,2,2,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:02:46,1,1,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:03:00,1,1,"E0373",194,4,10
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 06:40:20,1,1,"E0374",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 17:49:26,1,1,"E0375",1622,2,9
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 17:49:40,1,1,"E0375",1622,2,9
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 18:06:48,1,1,"E0375",1622,2,9
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 18:15:14,1,1,"E0375",1622,2,9
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 18:15:29,1,1,"E0375",1622,2,9
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 18:15:42,2,2,"E0375",1622,2,9
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 18:15:59,2,2,"E0375",1622,2,9
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 18:16:16,1,1,"E0375",1622,2,9
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 18:16:28,1,1,"E0375",1622,2,9
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 19:12:17,1,1,"E0376",15,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 19:12:32,1,1,"E0376",15,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 19:55:00,1,1,"E0377",67,1,5
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 19:55:24,1,1,"E0377",67,1,5
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 19:55:41,1,1,"E0377",67,1,5
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 19:55:54,1,1,"E0377",67,1,5
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 19:56:07,1,1,"E0377",67,1,5
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 01:29:01,1,1,"E0378",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 04:04:52,2,2,"E0379",104,2,6
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 04:05:31,2,2,"E0379",104,2,6
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 04:05:56,1,1,"E0379",104,2,6
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 04:06:10,1,1,"E0379",104,2,6
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 04:06:23,1,1,"E0379",104,2,6
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 04:06:36,1,1,"E0379",104,2,6
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 07:55:26,1,1,"E0380",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 08:28:38,1,1,"E0381",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 20:22:02,1,1,"E0382",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 00:47:39,1,1,"E0383",1191,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 01:07:30,1,1,"E0383",1191,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 03:19:23,1,1,"E0384",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 05:44:49,1,1,"E0385",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 18:41:33,1,1,"E0386",14,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 18:41:47,1,1,"E0386",14,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 22:45:01,1,1,"E0387",410,1,3
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 22:45:29,1,1,"E0387",410,1,3
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 22:51:51,1,1,"E0387",410,1,3
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 07:37:17,1,1,"E0388",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 17:54:11,1,1,"E0389",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 17:54:11,1,1,"E0390",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 19:42:21,1,1,"E0391",623,1,3
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 19:51:24,1,1,"E0391",623,1,3
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 19:52:44,1,1,"E0391",623,1,3
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 23:50:51,1,1,"E0392",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 01:18:48,1,1,"E0393",294,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 01:23:42,1,1,"E0393",294,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 02:12:45,1,1,"E0394",1088,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 02:30:53,1,1,"E0394",1088,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 05:05:43,1,1,"E0395",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 06:07:27,1,1,"E0396",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 06:51:15,1,1,"E0397",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 20:03:37,1,1,"E0398",0,1,1
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 20:59:25,1,1,"E0399",14,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 20:59:39,1,1,"E0399",14,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:00:06,1,1,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:00:19,1,1,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:01:04,1,1,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:01:20,2,2,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:02:00,2,2,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:03:36,2,2,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:03:49,2,2,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:04:02,2,2,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:04:19,2,2,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:04:33,2,2,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 23:04:47,1,1,"E0400",281,2,11
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-07 01:39:32,1,1,"E0401",133,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-07 01:41:45,1,1,"E0401",133,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-07 02:15:58,1,1,"E0402",309,1,2
"Gate12","-2845.746_8_2","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-07 02:21:07,1,1,"E0402",309,1,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-14 19:27:03,1,1,"E0403",0,1,1
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-15 11:08:56,2,2,"E0404",14,3,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-15 11:09:10,3,3,"E0404",14,3,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-16 17:13:59,1,1,"E0405",0,1,1
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-16 17:13:59,1,1,"E0406",0,1,1
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 17:09:40,1,1,"E0407",36,1,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 17:10:16,1,1,"E0407",36,1,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Procyon","lotor","Common Raccoon",2022-11-17 17:23:28,1,1,"E0408",0,1,1
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 00:40:58,1,1,"E0409",0,1,1
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 21:18:47,1,1,"E0410",109,1,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 21:20:36,1,1,"E0410",109,1,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 22:45:24,1,1,"E0411",21,1,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 22:45:45,1,1,"E0411",21,1,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 02:37:36,3,3,"E0412",0,3,1
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 04:08:49,1,1,"E0413",0,1,1
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 17:32:58,1,1,"E0414",23,1,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 17:33:21,1,1,"E0414",23,1,2
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 02:56:49,1,1,"E0415",110,2,5
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 02:57:56,1,1,"E0415",110,2,5
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 02:58:09,1,1,"E0415",110,2,5
