"project_id","deployment_id","placename","is_blank","class","genus","species","common_name","timestamp","number_of_objects","hours","animal_count","event_id","event_duration","event_groupsize","event_observations"
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-19 18:53:27,1,18.8908333333333,1,"E00705",41,2,4
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-20 02:35:19,1,2.58861111111111,1,"E00706",1593,1,7
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-20 06:28:20,1,6.47222222222222,1,"E00707",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-20 19:37:19,1,19.6219444444444,1,"E00708",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-20 23:20:39,1,23.3441666666667,1,"E00709",32,1,3
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-20 23:51:23,1,23.8563888888889,1,"E00710",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-21 01:09:23,1,1.15638888888889,1,"E00711",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-21 07:20:56,1,7.34888888888889,1,"E00712",40,1,4
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-21 08:01:41,1,8.02805555555556,1,"E00713",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-21 19:33:34,1,19.5594444444444,1,"E00714",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-21 20:08:14,1,20.1372222222222,1,"E00715",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-22 01:54:49,1,1.91361111111111,1,"E00716",71,2,4
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Castor","Castor canadensis","North American beaver",2022-10-22 01:56:00,1,1.93333333333333,1,"E00717",13,2,3
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-22 07:53:48,1,7.89666666666667,1,"E00718",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-22 19:02:45,1,19.0458333333333,1,"E00719",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-23 02:08:40,1,2.14444444444444,1,"E00720",15,1,2
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-23 05:12:35,1,5.20972222222222,1,"E00721",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-23 07:50:43,1,7.84527777777778,1,"E00722",19,1,2
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-23 08:34:40,1,8.57777777777778,1,"E00723",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-31 22:21:13,1,22.3536111111111,1,"E00724",49,1,2
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 20:55:37,1,20.9269444444444,1,"E00725",5710,1,24
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 23:31:00,1,23.5166666666667,1,"E00726",1500,1,16
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 00:23:00,1,0.383333333333333,1,"E00727",780,1,12
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 23:37:42,1,23.6283333333333,1,"E00728",80,2,4
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-02 04:59:46,1,4.99611111111111,1,"E00729",194,4,10
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-02 06:40:20,1,6.67222222222222,1,"E00730",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-02 17:49:26,1,17.8238888888889,1,"E00731",1622,2,9
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-02 19:12:17,1,19.2047222222222,1,"E00732",15,1,2
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-02 19:55:00,1,19.9166666666667,1,"E00733",67,1,5
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-03 01:29:01,1,1.48361111111111,1,"E00734",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-03 04:04:52,2,4.08111111111111,2,"E00735",104,2,6
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-03 07:55:26,1,7.92388888888889,1,"E00736",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-03 08:28:38,1,8.47722222222222,1,"E00737",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-03 20:22:02,1,20.3672222222222,1,"E00738",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-04 00:47:39,1,0.794166666666667,1,"E00739",1191,1,2
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-04 03:19:23,1,3.32305555555556,1,"E00740",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-04 05:44:49,1,5.74694444444444,1,"E00741",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-04 18:41:33,1,18.6925,1,"E00742",14,1,2
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-04 22:45:01,1,22.7502777777778,1,"E00743",410,1,3
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-05 07:37:17,1,7.62138888888889,1,"E00744",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-05 17:54:11,1,17.9030555555556,1,"E00745",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-11-05 17:54:11,1,17.9030555555556,1,"E00746",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-05 19:42:21,1,19.7058333333333,1,"E00747",623,1,3
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-05 23:50:51,1,23.8475,1,"E00748",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 01:18:48,1,1.31333333333333,1,"E00749",294,1,2
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 02:12:45,1,2.2125,1,"E00750",1088,1,2
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 05:05:43,1,5.09527777777778,1,"E00751",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 06:07:27,1,6.12416666666667,1,"E00752",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 06:51:15,1,6.85416666666667,1,"E00753",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 20:03:37,1,20.0602777777778,1,"E00754",0,1,1
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 20:59:25,1,20.9902777777778,1,"E00755",14,1,2
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 23:00:06,1,23.0016666666667,1,"E00756",281,2,11
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-07 01:39:32,1,1.65888888888889,1,"E00757",133,1,2
"Gate12","-2845.74570399235_8_2","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-07 02:15:58,1,2.26611111111111,1,"E00758",309,1,2
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-14 19:27:03,1,19.4508333333333,1,"E00759",0,1,1
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-15 11:08:56,2,11.1488888888889,2,"E00760",14,3,2
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-16 17:13:59,1,17.2330555555556,1,"E00761",0,1,1
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-11-16 17:13:59,1,17.2330555555556,1,"E00762",0,1,1
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-17 17:09:40,1,17.1611111111111,1,"E00763",36,1,2
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2022-11-17 17:23:28,1,17.3911111111111,1,"E00764",0,1,1
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-18 00:40:58,1,0.682777777777778,1,"E00765",0,1,1
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-18 21:18:47,1,21.3130555555556,1,"E00766",109,1,2
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-18 22:45:24,1,22.7566666666667,1,"E00767",21,1,2
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-20 02:37:36,3,2.62666666666667,3,"E00768",0,3,1
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-20 04:08:49,1,4.14694444444445,1,"E00769",0,1,1
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-20 17:32:58,1,17.5494444444444,1,"E00770",23,1,2
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-22 02:56:49,1,2.94694444444444,1,"E00771",110,2,5
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-22 16:53:11,2,16.8863888888889,2,"E00772",115,2,5
"Gate12","-2845.74570399235_8_3","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-22 17:25:32,1,17.4255555555556,1,"E00773",0,1,1
"Gate12","-2845.74570399235_8_4","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-19 17:21:14,1,17.3538888888889,1,"E00774",33,1,3
"Gate12","-2845.74570399235_8_4","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-20 00:10:43,1,0.178611111111111,1,"E00775",925,1,5
"Gate12","-2845.74570399235_8_4","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-28 00:49:16,1,0.821111111111111,1,"E00776",462,3,12
"Gate12","-2845.74570399235_8_4","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-28 16:04:48,2,16.08,2,"E00777",97,2,6
"Gate12","-2845.76420527468_6_1","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-18 06:18:38,1,6.31055555555556,1,"E00778",0,1,1
"Gate12","-2845.76420527468_6_1","-2845.76420527468",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2022-10-22 23:10:51,1,23.1808333333333,1,"E00779",0,1,1
"Gate12","-2845.76420527468_6_1","-2845.76420527468",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-10-23 07:53:44,1,7.89555555555556,1,"E00780",0,1,1
"Gate12","-2845.76420527468_6_2","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 14:00:42,1,14.0116666666667,1,"E00781",0,1,1
"Gate12","-2845.76420527468_6_2","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 14:54:08,1,14.9022222222222,1,"E00782",94,1,2
"Gate12","-2845.76420527468_6_2","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 02:55:59,1,2.93305555555556,1,"E00783",0,1,1
"Gate12","-2845.76420527468_6_2","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 14:56:26,1,14.9405555555556,1,"E00784",357,1,5
"Gate12","-2845.76420527468_6_2","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 16:43:28,1,16.7244444444444,1,"E00785",230,1,8
"Gate12","-2845.76420527468_6_2","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-02 21:38:56,1,21.6488888888889,1,"E00786",0,1,1
"Gate12","-2845.76420527468_6_2","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-03 02:54:27,1,2.9075,1,"E00787",0,1,1
"Gate12","-2845.76420527468_6_2","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 13:04:36,1,13.0766666666667,1,"E00788",0,1,1
"Gate12","-2845.76420527468_6_3","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-18 02:08:13,1,2.13694444444444,1,"E00789",0,1,1
"Gate12","-2845.76420527468_6_3","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-18 02:34:04,1,2.56777777777778,1,"E00790",0,1,1
"Gate12","-2845.76420527468_6_3","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-20 18:02:11,1,18.0363888888889,1,"E00791",0,1,1
"Gate12","-2845.76420527468_6_3","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-22 08:19:31,1,8.32527777777778,1,"E00792",0,1,1
"Gate12","-2845.76420527468_6_4","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-21 10:41:23,1,10.6897222222222,1,"E00793",57,1,2
"Gate12","-2845.76420527468_6_4","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-21 20:01:00,1,20.0166666666667,1,"E00794",211,1,7
"Gate12","-2845.76420527468_6_4","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-23 16:21:28,1,16.3577777777778,1,"E00795",154,2,4
"Gate12","-2845.76420527468_6_4","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-23 16:55:34,1,16.9261111111111,1,"E00796",0,1,1
"Gate12","-2845.76420527468_6_4","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-24 08:27:10,1,8.45277777777778,1,"E00797",42,1,2
"Gate12","-2845.76420527468_6_4","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-24 09:29:58,2,9.49944444444444,2,"E00798",0,2,1
"Gate12","-2845.76420527468_6_4","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-24 12:48:29,1,12.8080555555556,1,"E00799",116,2,5
"Gate12","-2845.76420527468_6_4","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-27 07:37:42,1,7.62833333333333,1,"E00800",1108,3,22
"Gate12","-2845.76420527468_6_5","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-02-27 01:42:34,1,1.70944444444444,1,"E00801",0,1,1
"Gate12","-2845.76420527468_6_5","-2845.76420527468",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2023-03-07 22:54:12,1,22.9033333333333,1,"E00802",0,1,1
"Gate12","-2845.76420527468_6_5","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-03-09 07:39:45,1,7.6625,1,"E00803",17,1,2
"Gate12","-2845.76420527468_6_5","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-03-09 08:10:49,1,8.18027777777778,1,"E00804",29,1,3
"Gate12","-2845.76420527468_6_5","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-03-09 23:10:09,1,23.1691666666667,1,"E00805",211,2,11
"Gate12","-2845.76420527468_6_5","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-03-10 06:53:23,1,6.88972222222222,1,"E00806",0,1,1
"Gate12","-2845.76420527468_6_5","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-03-10 23:15:52,1,23.2644444444444,1,"E00807",0,1,1
"Gate12","-2845.76420527468_6_5","-2845.76420527468",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-03-14 00:42:45,1,0.7125,1,"E00808",0,1,1
"Gate12","-2845.78613218618_7_1","-2845.78613218618",0,"Mammalia","Unknown","Unknown","Unidentified species",2022-10-17 23:02:15,2,23.0375,2,"E00809",0,2,1
"Gate12","-2845.78613218618_7_1","-2845.78613218618",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-19 05:03:50,1,5.06388888888889,1,"E00810",0,1,1
"Gate12","-2845.78613218618_7_1","-2845.78613218618",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-22 07:09:37,1,7.16027777777778,1,"E00811",13,1,2
"Gate12","-2845.78613218618_7_2","-2845.78613218618",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 08:15:24,1,8.25666666666667,1,"E00812",0,1,1
"Gate12","-2845.78613218618_7_2","-2845.78613218618",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 17:03:30,1,17.0583333333333,1,"E00813",0,1,1
"Gate12","-2845.78613218618_7_2","-2845.78613218618",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-02 23:01:53,1,23.0313888888889,1,"E00814",14,1,2
